"datei_alt","einheit_source","test_that_titel","zeile_von","zeile_bis","funktionen","einheit_vorschlag","ziel_final","bemerkung"
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Kernformel rechnet mehrere Teams zeilenweise und benennt sie",212,225,"abstiegswahrscheinlichkeit","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Kernformel lehnt einen Gewichtsvektor falscher Laenge ab",227,236,"abstiegswahrscheinlichkeit","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","absteiger_verteilung normiert je Zeile auf die Iterationszahl",240,251,"absteiger_verteilung","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","absteiger_verteilung nimmt die Listenform der Engine-Antwort an",253,265,"absteiger_verteilung","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","absteiger_verteilung verlangt gleiche Zeilensummen",267,282,"absteiger_verteilung","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","absteiger_verteilung verlangt, dass die Absteiger ueber alle Staffeln exakt K ergeben",284,298,"absteiger_verteilung","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","absteiger_verteilung fuellt fehlende Staffelzeilen mit P(0) = 1 auf",300,316,"absteiger_verteilung","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","absteiger_verteilung lehnt mehr als fuenf Zeilen ab",318,323,"absteiger_verteilung","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","p_mindestens liest die richtige Zeile ueber den Staffelnamen",325,352,"absteiger_verteilung p_mindestens","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","p_mindestens bricht bei unbekannter Staffel ab",354,359,"absteiger_verteilung p_mindestens","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","SuedWest: 3 + k, gedeckelt auf 5",363,369,"abstiegsplaetze","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nordost: 1 + k, Schema nur bis 2",371,379,"abstiegsplaetze","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nord: 3 + k, ohne Deckel",381,387,"abstiegsplaetze","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","West: feste 4, unabhaengig von der 3. Liga",389,405,"abstiegsplaetze","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Bayern: zwei Direktabsteiger, unabhaengig von k",407,413,"abstiegsplaetze","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","abstiegsplaetze bricht bei unbekannter Staffel ab",415,419,"abstiegsplaetze","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nordost-Gewichte aus der 89-%-Zaehlung: 1, 0.89, exakt 0",423,438,"absteiger_verteilung platz_gewichte","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nordost: Team mit 30/30/20/10 auf den letzten vier Plaetzen hat 56,7 %",440,452,"absteiger_verteilung platz_gewichte abstiegswahrscheinlichkeit","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","SuedWest: Deckel 5 -- bei vier Drittliga-Absteigern bleibt Platz 13 sicher",454,466,"absteiger_verteilung platz_gewichte","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","SuedWest: gemischte Zaehlung gewichtet Platz 15 und 14 unterschiedlich",468,490,"absteiger_verteilung platz_gewichte","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","West: die Zaehlung der 3. Liga aendert die Abstiegsplaetze nicht",492,515,"absteiger_verteilung platz_gewichte","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nord: 3 + k ohne Deckel -- zwei Drittliga-Absteiger machen fuenf Plaetze",517,527,"absteiger_verteilung platz_gewichte","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Bayern: genau die zwei Letzten, egal was die 3. Liga tut",529,544,"absteiger_verteilung platz_gewichte","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Platzgewichte sind ueber die Ligagroesse aufgeloest, nicht als negative Indizes",546,563,"absteiger_verteilung platz_gewichte","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Platzgewichte steigen zum Tabellenende hin monoton -- in allen fuenf Staffeln",565,582,"absteiger_verteilung platz_gewichte","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Erwartete Absteigerzahl = Summe der Platzgewichte = Summe ueber Teams",584,611,"abstiegsplaetze absteiger_verteilung platz_gewichte abstiegswahrscheinlichkeit","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","rl_abstiegsprognose rechnet Nordost vom Zaehler bis zur Spalte durch",615,632,"rl_abstiegsprognose","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","rl_abstiegsprognose nimmt die Listenform der Engine-Antwort an",634,642,"rl_abstiegsprognose","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Bayern: zwei getrennte Groessen, nicht zu einer Abstiegszahl verrechnet",644,675,"rl_abstiegsprognose","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Bayern: die Zaehlung der 3. Liga aendert das Ergebnis nicht",677,688,"rl_abstiegsprognose","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Bayern: Summe der Relegation ueber alle Teams ist exakt 2, Abstieg exakt 2",690,707,"rl_abstiegsprognose","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nur Bayern bekommt eine Relegationsspalte",709,719,"rl_abstiegsprognose","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","rl_abstiegsprognose: Nord und SuedWest liefern verschiedene Zahlen als Nordost",721,741,"rl_abstiegsprognose","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","rl_abstiegsprognose bricht bei unbekannter Staffel ab, statt still zu raten",743,748,"rl_abstiegsprognose","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","rl_abstiegsprognose reicht P(Platz ist Abstiegsplatz) als Attribut durch",764,788,"platz_gewichte rl_abstiegsprognose absteiger_verteilung","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","das Attribut laesst die bisherige Rueckgabe unveraendert",790,806,"rl_abstiegsprognose","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Bayern reicht Relegations- und Abstiegsplaetze GETRENNT durch",808,834,"rl_abstiegsprognose","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","nur Bayern traegt ein Relegations-Attribut",836,850,"rl_abstiegsprognose","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-abstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nords Meisteraufstieg senkt auch die PLATZ-Wahrscheinlichkeiten",852,873,"rl_abstiegsprognose platz_gewichte absteiger_verteilung","rl_abstiegskopplung","rl_abstiegskopplung",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","Doppelsumme: das Rechenbeispiel Nord gegen Bayern",107,121,"aufstiegswahrscheinlichkeit","rl_aufstieg","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","Doppelsumme: Muenzwurf halbiert die Meisterwahrscheinlichkeit",123,130,"aufstiegswahrscheinlichkeit","rl_aufstieg","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","Doppelsumme: Wahrscheinlichkeit exakt 0 und exakt 1",132,146,"aufstiegswahrscheinlichkeit","rl_aufstieg","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","Doppelsumme ordnet ueber Namen zu, nicht ueber die Position",148,164,"aufstiegswahrscheinlichkeit","rl_aufstieg","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","Doppelsumme bricht ohne Namen oder mit fehlender Paarung ab",166,180,"aufstiegswahrscheinlichkeit","rl_aufstieg","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","aufstiegsmodus 2026: Nordost direkt, Nord gegen Bayern",184,196,"aufstiegsmodus","rl_aufstieg","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","aufstiegsmodus akzeptiert die Saison als Integer und als Double",198,202,"aufstiegsmodus","rl_aufstieg","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","aufstiegsmodus: West und SuedWest sind in jeder belegten Saison direkt",204,220,"aufstiegsmodus","rl_aufstieg","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","aufstiegsmodus: eine unbekannte Saison ist ein Fehler, kein Default",222,230,"aufstiegsmodus","rl_aufstieg","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","aufstiegsmodus ist ueber die Rotationstabelle konfigurierbar",232,245,"aufstiegsmodus","rl_aufstieg","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","aufstiegsmodus lehnt eine Dauerplatz-Staffel als Rotationswert ab",247,253,"aufstiegsmodus","rl_aufstieg","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","rl_aufstiegs_slots 2026 folgt dem Modus",255,269,"rl_aufstiegs_slots","rl_aufstieg","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","Registry: Nord und Bayern haben keinen Direktplatz, sondern ein Aufstiegsspiel",273,282,"league_registry","league_registry","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","Registry: Nordost ist Direktaufsteiger ohne Playoff",284,291,"league_registry","league_registry","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","Registry: West und SuedWest bleiben Direktaufsteiger",293,301,"league_registry","league_registry","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","Registry: alle fuenf Regionalligen tragen relegation_slots (die Basis vor Kopplung)",303,314,"league_registry","league_registry","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","Registry: Bayern fuehrt die Abstiegsrelegation getrennt vom Aufstiegsspiel",316,329,"league_registry","league_registry","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","Registry-Slots der Regionalligen stimmen mit dem saisonabhaengigen Modus ueberein",331,344,"aufstiegsmodus league_registry rl_aufstiegs_slots","rl_aufstieg","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","Registry: relegation_slots ist die Basis von abstiegsplaetze(staffel, 0)",346,356,"abstiegsplaetze league_registry","rl_abstiegskopplung","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","rl_aufstiegsprognose: Direktaufsteiger bekommen P(Meister)",370,385,"rl_aufstiegsprognose","rl_aufstieg","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","rl_aufstiegsprognose: Nord und Bayern rechnen die Doppelsumme gegeneinander",387,403,"rl_aufstiegsprognose","rl_aufstieg","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","rl_aufstiegsprognose: Playoff-Staffel ohne Gewinnquoten bricht ab",405,412,"rl_aufstiegsprognose","rl_aufstieg","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","rl_aufstiegsprognose: bei anderer Rotation wird Bayern zum Direktaufsteiger",414,433,"rl_aufstiegsprognose","rl_aufstieg","rl_aufstieg",""
"test-rl-aufstieg.R","league_registry staffel_zuordnung rl_abstiegskopplung rl_aufstieg","rl_aufstiegsprognose bricht bei fehlender Partnerprognose ab",435,442,"rl_aufstiegsprognose","rl_aufstieg","rl_aufstieg",""
"test-rl-nord-aufstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nord: ohne das Argument und mit p_meister_aufstieg = 0 kommt IDENTISCH dasselbe heraus",157,173,"absteiger_verteilung platz_gewichte","rl_abstiegskopplung","rl_abstiegskopplung-nord",""
"test-rl-nord-aufstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nord: rl_abstiegsprognose ohne Argument liefert weiter 0.90 fuer Team A",175,186,"rl_abstiegsprognose","rl_abstiegskopplung","rl_abstiegskopplung-nord",""
"test-rl-nord-aufstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nord, Meister bleibt sicher (p = 0): Basis 3 -- Gewichte 1, 1, 1, 0.7, 0.2, exakt 0",190,206,"absteiger_verteilung platz_gewichte","rl_abstiegskopplung","rl_abstiegskopplung-nord",""
"test-rl-nord-aufstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nord, Meister steigt sicher auf (p = 1): Basis 2 -- alles rutscht einen Platz nach unten",208,224,"absteiger_verteilung platz_gewichte","rl_abstiegskopplung","rl_abstiegskopplung-nord",""
"test-rl-nord-aufstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nord, p = 1 mit der 89-%-Zaehlung: Team A faellt von 0.90 auf 0.811",226,237,"rl_abstiegsprognose","rl_abstiegskopplung","rl_abstiegskopplung-nord",""
"test-rl-nord-aufstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nord, p = 0.4: die Gewichte sind die Mischung beider Aeste -- 1, 1, 0.88, 0.50, 0.12, exakt 0",241,258,"absteiger_verteilung platz_gewichte","rl_abstiegskopplung","rl_abstiegskopplung-nord",""
"test-rl-nord-aufstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nord, p = 0.4: Team A hat 82,6 % -- die Mischung aus 0.87 und 0.76",260,279,"rl_abstiegsprognose","rl_abstiegskopplung","rl_abstiegskopplung-nord",""
"test-rl-nord-aufstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nord: die Gewichte sind linear in p -- das ist die Unabhaengigkeitsnaeherung",281,298,"absteiger_verteilung platz_gewichte","rl_abstiegskopplung","rl_abstiegskopplung-nord",""
"test-rl-nord-aufstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nord: die letzten beiden Plaetze haben in JEDEM Fall Gewicht 1",302,322,"absteiger_verteilung platz_gewichte","rl_abstiegskopplung","rl_abstiegskopplung-nord",""
"test-rl-nord-aufstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nord, Minimalfall: Meister steigt auf, kein Drittligist kommt -> genau zwei Absteiger",324,338,"absteiger_verteilung platz_gewichte","rl_abstiegskopplung","rl_abstiegskopplung-nord",""
"test-rl-nord-aufstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nord, Worst Case: Havelse und Meppen steigen ab, der Meister nicht auf -> fuenf Absteiger",340,366,"absteiger_verteilung platz_gewichte","rl_abstiegskopplung","rl_abstiegskopplung-nord",""
"test-rl-nord-aufstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nord, Worst Case ueber die ganze Kette: ein Team auf Platz 14 steigt sicher ab",368,381,"rl_abstiegsprognose","rl_abstiegskopplung","rl_abstiegskopplung-nord",""
"test-rl-nord-aufstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nord: Gewichte steigen zum Tabellenende monoton, fuer jedes p",383,394,"absteiger_verteilung platz_gewichte","rl_abstiegskopplung","rl_abstiegskopplung-nord",""
"test-rl-nord-aufstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nord: Erwartete Absteigerzahl = Summe der Gewichte = 3 + E[k] - p",396,424,"absteiger_verteilung platz_gewichte rl_abstiegsprognose","rl_abstiegskopplung","rl_abstiegskopplung-nord",""
"test-rl-nord-aufstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nord: ein sicherer Meister hat Abstieg exakt 0, egal wie hoch p ist",426,437,"rl_abstiegsprognose","rl_abstiegskopplung","rl_abstiegskopplung-nord",""
"test-rl-nord-aufstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","Nord: die Gewichte sind ueber die Ligagroesse aufgeloest, auch mit p = 1",439,453,"absteiger_verteilung platz_gewichte","rl_abstiegskopplung","rl_abstiegskopplung-nord",""
"test-rl-nord-aufstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","p_meister_aufstieg aendert fuer Nordost, West, SuedWest und Bayern NICHTS",457,482,"absteiger_verteilung platz_gewichte","rl_abstiegskopplung","rl_abstiegskopplung-nord",""
"test-rl-nord-aufstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","rl_abstiegsprognose: p_meister_aufstieg aendert die vier anderen Staffeln nicht",484,497,"rl_abstiegsprognose","rl_abstiegskopplung","rl_abstiegskopplung-nord",""
"test-rl-nord-aufstiegskopplung.R","league_registry staffel_zuordnung rl_abstiegskopplung","p_meister_aufstieg ausserhalb von [0, 1], NA oder mit Laenge != 1 wird abgelehnt",501,521,"absteiger_verteilung platz_gewichte rl_abstiegsprognose","rl_abstiegskopplung","rl_abstiegskopplung-nord",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","die 3. Liga sendet group_of_team und relegation_places = 4",657,673,"","","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","die Zuordnung folgt dem Spielplan, nicht der TeamList",675,705,"staffel_index","staffel_zuordnung","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","nur die 3. Liga sendet eine Staffel-Zuordnung, und nie ohne relegation_places",707,716,"","","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","jede Staffel bekommt ihre Abstiegsspalte aus der regulaeren Zaehlung der 3. Liga",722,747,"league_views rl_abstiegsprognose","rl_abstiegskopplung","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","Bayern weist Relegation und Abstieg getrennt aus, die anderen nur den Abstieg",749,761,"","","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","Nord und Bayern bekommen die Aufstiegsspalte als Doppelsumme ueber die Aufstiegstabellen",767,784,"","","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","die Zweikampfquoten kommen aus /match-preview, fuer jede Paarung in beide Richtungen",786,791,"","","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","die Aufstiegsspiele rechnen mit der aktuellen ELO aus /league-details, nicht mit der Start-ELO",793,821,"","","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","Summe P(Abstieg) je Staffel ist E[Absteigerzahl] -- Nord um p_meister_aufstieg vermindert",827,849,"absteiger_verteilung abstiegsplaetze","rl_abstiegskopplung","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","Bayern summiert exakt auf zwei Absteiger und zwei Releganten",851,859,"","","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","Nord und Bayern stellen zusammen genau einen Aufsteiger",861,869,"","","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","Nord, Nordost und Bayern stellen zusammen genau zwei Aufsteiger",897,911,"","","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","ueber alle fuenf Staffeln steigen genau vier Teams auf (Par. 55b DFB-SpO)",913,925,"","","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","die Meisteraufstiegs-Kopplung wirkt bei Nord und nicht bei Bayern",938,967,"rl_abstiegsprognose","rl_abstiegskopplung","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","(a) eine neu simulierte Regionalliga mischt mit der gueltigen Zaehlung aus dem frueheren Lauf",992,1031,"","","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","(b) ohne Zaehlung bricht der Loop nicht ab und erfindet keine Abstiegsspalte",1033,1080,"group_of_team simulate_league_rust generate_static_site","generate_static_site","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","die Verdrahtung aendert die Zahl der Simulationen je Runde nicht",1086,1095,"","","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","der Loop baut die Seitendaten fuer jede der zehn Ligen -- mit den Fixtures der jeweiligen Liga",1582,1613,"active_league_keys","league_registry","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","die RL-Nord-Seite traegt Ligatabelle mit ELO und Delta, Rueckblick und Ausblick -- aus echten Spielen",1615,1646,"build_league_page_data","league_details","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","faellt build_league_page_data() fuer eine Regionalliga aus, rendert die Seite ohne die Abschnitte -- ohne Abbruch",1648,1692,"build_league_page_data","league_details","update_all_leagues_loop-verdrahtung",""
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","der Generator haengt die Abschnitte auch ohne Loop an eine RL-Seite -- und nur an die mit Seitendaten",1694,1719,"build_league_page_data","league_details","update_all_leagues_loop-verdrahtung","RUECKFRAGE: nach Regel generate_static_site (ohne Loop); bleibt wegen gemeinsamer Cache-Helfer"
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","rl_group_of_team filtert die TeamList selbst auf die Liga",1732,1760,"rl_group_of_team","rl_verdrahtung","rl_verdrahtung",""
